id,name,cuisine,type,tel,tag,entr_location,address,adcode,adname,pname,biz_type,cityname,business_area,location,cost,rating,meal_ordering,photo_url_first
B0FFKPH1YU,薛记·传奇大锅台(秀沿路店),东北菜,餐饮服务;中餐厅;中餐厅,15901790546,"贴饼子,地锅鸡,牛百叶,大锅台",,秀沿路上海漫星青年旅舍迪士尼旁,310115,浦东新区,上海市,diner,上海市,康桥,"121.600456,31.137042",88.00,4.4,0,http://store.is.autonavi.com/showpic/23b815df3e467b0f770c3ff565400f81
B0FFHXM4GO,齐齐哈尔碳烤肉(江宁路店),东北菜,餐饮服务;中餐厅;特色/地方风味餐厅,13127734777;15821453197,"烤肉,辣白菜,牛板筋,朝鲜冷面,肥牛","121.440191,31.247827",江宁路1600号浅水湾1600恺悦大厦,310107,普陀区,上海市,diner,上海市,长寿路,"121.440392,31.247898",121.00,4.7,0,http://store.is.autonavi.com/showpic/3f8fc47749c0fed23e9c968d7d94b984
B00155LRWJ,黑土屯·老朴家铁锅炖(长海路店),东北菜,餐饮服务;中餐厅;东北菜,021-65561704;19921960095,"排骨炖豆角,排骨烀饼锅,锅包肉,不用预制菜,锅锅现炒有锅气,东北酱香鱼锅,铁锅排骨鸡,蒜泥血肠,小鸡炖蘑菇,铁锅炖大鹅,老村长下酒菜,滋补羊肉锅,笨鸡烀饼锅,东北大拉皮,排骨炖笨鸡锅,牛腩筋头巴脑锅,铁锅锅一出,韭菜盒子,铁锅炖","121.52428,31.309614",五角场长海路288号,310110,杨浦区,上海市,diner,上海市,五角场,"121.524462,31.309474",80.00,4.4,0,http://store.is.autonavi.com/showpic/0856074b71c1b05cfb89382233036750
B0JBL5UV8S,人民公社大食堂(杨莲路店),东北菜,餐饮服务;中餐厅;中餐厅,021-61943985,"铁锅炖排骨,招牌,酱汁红烧肉,鸿运当头,铁锅炖大鹅,锅包肉,菜团子,铁锅炖清江鱼,地三鲜,鸡丝,猪头肉,东北菜","121.556012,31.170152",北蔡镇杨莲路217号,310115,浦东新区,上海市,diner,上海市,北蔡,"121.555947,31.170177",,4.5,0,http://store.is.autonavi.com/showpic/81927af77db672fa93de3e57f2884894
B0FFK4G75A,东北农家小院(飞虹路店),东北菜,餐饮服务;餐饮相关场所;餐饮相关,021-35073731;13761406677;15981617880,,"121.508122,31.265115",飞虹路568弄,310110,杨浦区,上海市,diner,上海市,鞍山新村,"121.508207,31.265335",83.00,4.6,0,http://store.is.autonavi.com/showpic/d90d480ced55f9ce1f4a4c3d2ba7dc78
B0IBXHMTEG,冰城老于家,东北菜,餐饮服务;中餐厅;东北菜,021-65508889,"京酱肉丝,大拉皮,地三鲜,锅包肉,溜肉段,东北菜","121.527776,31.318214",国和路1017号,310110,杨浦区,上海市,diner,上海市,中原,"121.527794,31.318058",,4.6,0,https://aos-comment.amap.com/B0IBXHMTEG/comment/77e4ad803af007cbc26753da8a39039f_2048_2048_80.jpg
B0FFIXPRO7,传奇大锅台(板泉路店),东北菜,餐饮服务;中餐厅;中餐厅,17821415862,"大锅台,排骨,地锅鸡,老豆腐",,三林镇上南路板泉路923号,310115,浦东新区,上海市,diner,上海市,上南,"121.499728,31.159875",83.00,4.5,0,https://aos-comment.amap.com/B0FFIXPRO7/comment/d9af45f5716d79f7bf369f117fa82d7c_2048_2048_80.jpg
B0KK2S9VBR,玺炖·中国铁锅炖(世博天地店),东北菜,餐饮服务;餐饮相关场所;餐饮相关,13564259001,铁锅炖,,世博大道1467号世博天地B1层,310115,浦东新区,上海市,diner,上海市,上南地区,"121.487799,31.184882",,4.2,0,https://aos-comment.amap.com/B0KK2S9VBR/comment/content_media_external_file_100002634_1747901205882_32465353.jpg
B0FFLDBEAV,东北灶(上海青浦万达茂),东北菜,餐饮服务;中餐厅;东北菜,021-69790878;021-69792708;17712382951,"东北烤鱼,野生榛蘑炖小鸡,锅包肉,酱大骨,石板蒜蓉虾,地三鲜,东北菜,孜然羊肉,小鸡炖蘑菇,京酱肉丝","121.082797,31.13335",淀山湖大道899弄1号B区4021A4021B,310118,青浦区,上海市,diner,上海市,,"121.082826,31.133702",60.00,4.5,0,http://store.is.autonavi.com/showpic/a4baca3b9909a4017b81af9220b4bf0c
B0FFKSMGVS,关东小磨东北菜(新达汇·三林店),东北菜,餐饮服务;中餐厅;东北菜,021-50909009,"铁板孜然羊肉,文火慢炖豆腐,哈尔滨红肠,招牌酱大骨,压锅牛腩,肥肠压锅米饭,烤羊排肉串,尖椒东北干豆腐,大骨头炖酸菜,小鸡炖蘑菇,烤羊肉串,手工大拉皮,一块小磨豆腐,黄豆猪脚煲,老妈扒茄子,原汁大黄蚬子,锅包肉,奶香手撕饼,东北涮毛肚锅,铁锅昂刺鱼贴玉米饼,橄榄油炒野山菌,东北菜,肥肠,大拉皮",,永泰路1058弄三林印象店2层,310115,浦东新区,上海市,diner,上海市,上南,"121.524818,31.142015",42.00,4.4,0,http://store.is.autonavi.com/showpic/1794f4916986512ef886356e4c326fc0
B0K615R2YY,山河屯铁锅炖(南泉北路店),东北菜,餐饮服务;中餐厅;中餐厅,021-50917895,"比萨,东北菜,锅包肉,鹅肉,东北铁锅炖,五花肉,大拉皮,柠檬茶,铁锅炖,铁锅炖大鹅,玉米",,南泉北路1027号,310115,浦东新区,上海市,diner,上海市,陆家嘴,"121.518996,31.226086",,4.5,0,https://aos-comment.amap.com/B0K615R2YY/comment/f03a61f0fd255ce1691816a3720db2b3_2048_2048_80.jpg
B0H3DRV3MQ,薛记·传奇大锅台(中兴路店),东北菜,餐饮服务;中餐厅;东北菜,18301704182,"大锅台,地锅鸡","121.466319,31.25263",中兴路1055-6号(中兴路地铁站4号口步行220米),310106,静安区,上海市,diner,上海市,宝山路,"121.466277,31.252746",90.00,4.5,0,http://store.is.autonavi.com/showpic/b1bc1af7903af2fe0bd8bf2875398472
B0FFIR7PH1,地锅公社(罗锦路一店),东北菜,餐饮服务;中餐厅;中餐厅,021-34686522;18321383707,"木耳,巴沙鱼,龙利鱼,地锅贴饼,地锅鸡,五花肉,五香牛肉,猪头肉","121.421122,31.124481",罗锦路25号,310112,闵行区,上海市,diner,上海市,罗阳,"121.421053,31.124624",90.00,4.2,0,http://store.is.autonavi.com/showpic/6460d4ed4b6d14411b4f4f95c02f3c60
B0GDS5S2G5,极品地锅(平城路店),东北菜,餐饮服务;中餐厅;东北菜,19921801789,"老豆腐,五花肉,地锅鸡","121.257234,31.399514",极品地锅(平城路321-323号),310114,嘉定区,上海市,diner,上海市,嘉定镇,"121.257165,31.399463",78.00,4.5,0,http://store.is.autonavi.com/showpic/6fc76ef935750b49f6f72eace75aaf01
B0KKZSHP6L,黑土屯老朴家铁锅炖(大橘天地店),东北菜,餐饮服务;中餐厅;中餐厅,15214399972,"不用预制菜,锅锅现炒有锅气,东北酱香鱼锅,锅包肉,排骨烀饼锅,排骨炖豆角,铁锅炖大鹅,老村长下酒菜,小鸡炖蘑菇,排骨炖笨鸡锅,东北大拉皮,笨鸡烀饼锅,一锅炖,双人餐,铁锅炖",,高科中路2860号B04-1B04-2室,310115,浦东新区,上海市,diner,上海市,张江,"121.638024,31.203687",,4.5,0,http://store.is.autonavi.com/showpic/de1f52b82a1789dd6c7ae90542715919
B0HGMX015F,东北人饺子馆(爱琴海购物中心店),东北菜,餐饮服务;中餐厅;东北菜,18601952340,"招牌烧鸡,东北菜,猪肉炖粉条","121.370882,31.17606",虹桥镇吴中路1588号爱琴海购物公园红梅路街道招商银行虹井路120弄2号爱琴海购物公园2楼2-201,310112,闵行区,上海市,diner,上海市,龙柏,"121.371238,31.175572",84.00,4.3,0,http://store.is.autonavi.com/showpic/3292f7764bf5145f85ff0aee2c9fa79b
B0J1H7EDM7,地锅岁月(青浦宝龙店),东北菜,餐饮服务;中餐厅;火锅店,16621131643,,"121.153008,31.162979",赵巷镇绣源路576号(汇金路地铁站1号口步行290米),310118,青浦区,上海市,diner,上海市,,"121.153066,31.163044",95.00,4.1,0,http://store.is.autonavi.com/showpic/63d7227464ce2c4c97826e418046e9d4&operate_gif=1&query_type=oss
B0JKCXK4MV,玺炖·中国铁锅炖(张江首店),东北菜,餐饮服务;中餐厅;中餐厅,18621546001,"宽粉,东北菜,玉米饼,锅包肉,铁锅炖大鹅,铁锅炖",,荣科路280号荟盒商场2楼(免费停车3小时),310115,浦东新区,上海市,diner,上海市,张江,"121.609804,31.178883",,4.7,0,http://store.is.autonavi.com/showpic/2e3f26d497443c031b4777432fb673d7
B0H6GL3ACS,关东小磨东北菜(汇智国际商业中心店),东北菜,餐饮服务;中餐厅;中餐厅,021-58955263,"奶香手撕饼,大骨头炖酸菜,一块小磨豆腐,橄榄油炒野山菌,老妈扒茄子,铁锅昂刺鱼贴玉米饼,手工大拉皮,烤羊肉串,原汁大黄蚬子,文火慢炖豆腐,压锅牛腩,东北涮毛肚锅,铁板孜然羊肉,小鸡炖蘑菇,尖椒东北干豆腐,锅包肉,哈尔滨红肠,招牌酱大骨,肥肠压锅米饭,黄豆猪脚煲,烤羊排肉串,韭菜盒子,肥肠,大拉皮,东北菜",,金科西路3057号汇智国际商业中心5层C5-30室,310115,浦东新区,上海市,diner,上海市,张江,"121.601933,31.203389",80.00,4.2,0,http://store.is.autonavi.com/showpic/b1fa7c1433d91442b3d37833aa634720
B0FFHPU2B1,东北风(上海周浦万达广场店),东北菜,餐饮服务;中餐厅;东北菜,021-20983188;17302849359,"招牌酱大骨,东北大拉皮,小鸡炖蘑菇,地三鲜,锅包肉,牛肉馅饼,金牌手撕饼,酸菜鱼,饺子,韭菜盒子,拔丝香蕉,特色土豆饼,酸菜粉,东北冷面,水煮鱼,酱大骨,大骨头,东北菜",,年家浜路万达广场3楼326-330号,310115,浦东新区,上海市,diner,上海市,周浦镇,"121.570169,31.114811",54.00,4.4,0,http://store.is.autonavi.com/showpic/bacfccbda2ca757c37f016ec652ed625
B0G064MCF6,东北人家于稷大铁锅(鼎园北区店),东北菜,餐饮服务;中餐厅;东北菜,021-31597705,"铁锅炖筋头巴脑,东北杀猪菜,东北大拉皮,铁锅炖东北大公鸡,铁锅炖大鹅,铁锅炖三种鱼,铁锅炖,锅包肉","121.465536,31.203892",肇嘉浜路7号(打浦桥地铁站4号口步行400米),310104,徐汇区,上海市,diner,上海市,枫林路,"121.465788,31.203728",107.00,4.4,0,http://store.is.autonavi.com/showpic/2322cd3b562cc46ffe76c6986cc1b7f4
B0GRDOMJEZ,五色天至味餐厅(丰尚店),东北菜,餐饮服务;中餐厅;东北菜,021-62206666;15618632673,,"121.282086,31.203825",运乐路569号丰尚国际广场F1,310112,闵行区,上海市,diner,上海市,华漕,"121.282291,31.203745",85.00,4.5,0,https://aos-comment.amap.com/B0GRDOMJEZ/comment/7053e310e8ba7142392647f1fda7bd6b_2048_2048_80.jpg
B0G0SHZCG2,东北小院,东北菜,餐饮服务;中餐厅;东北菜,021-37770073;17321271890,"牛肉串,大拉皮,酱驴肉,孜然羊肉,锅包肉,溜肉段","121.188353,31.025405",方松街道松江新城文涵路99弄11号,310117,松江区,上海市,diner,上海市,,"121.188299,31.025425",78.00,4.5,0,https://aos-comment.amap.com/B0G0SHZCG2/comment/665b54b7981591e5476ea92ab47c2a31_2048_2048_80.jpg
B0JU9HCWIX,姚稷大铁锅(宝龙广场店),东北菜,餐饮服务;餐饮相关场所;餐饮相关,13127503333,"姚稷炖鲜鹅,铁锅炖大骨头,麻辣大鹅,蘸酱菜,姚稷招财锅,玉米饼,姚稷大拌菜,姚稷大拉皮,大拉皮,铁锅炖大鹅,铁锅炖,鹅肉,东北菜","121.26109,31.346899",阿克苏路1099号2层276室277室278室279室-1-1,310114,嘉定区,上海市,diner,上海市,,"121.261208,31.346149",,4.4,0,http://store.is.autonavi.com/showpic/abb6f5b2fc7da3e50c4537a75798ac8a
B00155KT96,瑞鑫饺子馆(兰溪路店),东北菜,餐饮服务;中餐厅;特色/地方风味餐厅,13916651180,"酱骨架,地三鲜",,兰溪路29号(曹杨路地铁站出入口步行360米),310107,普陀区,上海市,diner,上海市,曹杨,"121.413265,31.239079",61.00,4.4,0,http://store.is.autonavi.com/showpic/53dbc5da4f6b03daa48360d47675d61d
B0KDDC84GB,姚稷大铁锅(正大广场店),东北菜,餐饮服务;中餐厅;中餐厅,13166281111,,"121.499795,31.236400",陆家嘴西路168号正大广场6F层,310115,浦东新区,上海市,diner,上海市,陆家嘴,"121.499774,31.236538",,4.3,0,https://aos-comment.amap.com/B0KDDC84GB/comment/content_media_external_images_media_11042_ss__1732172524770_13849893.jpg
B0FFF70A3K,东北风(松江万达店),东北菜,餐饮服务;中餐厅;东北菜,021-67881567,"酸菜鱼,锅包肉,地三鲜,酱大骨,大骨头,东北菜,韭菜盒子","121.243954,31.056581",广富林路658弄万达广场三楼3030B号,310117,松江区,上海市,diner,上海市,,"121.242955,31.057671",77.00,4.6,0,http://store.is.autonavi.com/showpic/e13180a304905ca32c3634deea7793b1
B0J0ZZDR9L,玺炖·中国铁锅炖(世纪公园店),东北菜,餐饮服务;中餐厅;中餐厅,13524937267,"排骨,铁锅炖,大骨头","121.546046,31.204926",樱花路80弄2号3楼304室(免费停车4小时),310115,浦东新区,上海市,diner,上海市,,"121.545597,31.204585",,4.7,0,http://store.is.autonavi.com/showpic/62d2a5f0e0f2cd4a69b5882a02d8b6e5
B0015728KE,东北往事(康桥店),东北菜,餐饮服务;中餐厅;东北菜,18621763059,"锅包肉,东北菜","121.573525,31.151331",康桥御青路1059号,310115,浦东新区,上海市,diner,上海市,康桥,"121.573622,31.151423",55.00,4.2,0,http://store.is.autonavi.com/showpic/bba45c655293b270ce6f3a2f8e53edb0
B0IBXDOR4Z,东北佳木斯炭火烤肉,东北菜,餐饮服务;中餐厅;中餐厅,13339558077,"烤肉,韩式烤肉,炭火烤肉,牛肉卷","121.522663,31.074614",三鲁公路2999号6座213室,310112,闵行区,上海市,diner,上海市,浦江,"121.522764,31.074762",198.00,4.5,0,https://aos-comment.amap.com/B0IBXDOR4Z/comment/338f144bba616620be8755f989974851_2048_2048_80.jpg
B0HUARG6MC,薛记·传奇大锅台(兰溪路店),东北菜,餐饮服务;中餐厅;东北菜,17802193988,"五花肉,蛋炒饭,大锅台",,兰溪路436-442号(真如地铁站7号口步行470米),310107,普陀区,上海市,diner,上海市,真如镇街道,"121.402103,31.249905",95.00,4.5,0,http://store.is.autonavi.com/showpic/f516788d8e224aba8c162cf40265c8cd
B0FFGHE5RT,东北农家小院(上海黄浦区),东北菜,餐饮服务;中餐厅;东北菜,021-58172769;021-63676575;13301995372,"酸豆角窝窝头,开边蚕蛹,锅包肉,酸菜棒骨,果仁香酥鱼,五彩大拉皮,小鸡炖蘑菇,拌海蜇,肉焖豆角,地三鲜,东北菜,水煮牛肉,溜肉段",,[],310101,黄浦区,上海市,diner,上海市,制造局路,"121.487055,31.208233",75.00,4.4,0,http://store.is.autonavi.com/showpic/3a351a4b68538f5aedb4a7509199f09e
B0FFJCPCR0,黑土人家(上海江桥万达广场店),东北菜,餐饮服务;餐饮相关场所;餐饮相关,18202119168,"鱼锅,哈尔滨红肠,东北大拉皮,铁锅炖大鹅,排骨锅,散养草鸡锅,铁板鱿鱼","121.324767,31.238598",金沙江西路1051号万达广场上海江桥店F1层,310114,嘉定区,上海市,diner,上海市,上海虹桥商务区,"121.324779,31.238906",92.00,4.3,0,http://store.is.autonavi.com/showpic/b3328aec515da0eb009fa6a7bfccdfb7
B0FFJCDVQS,东北王老大水饺(胶东路店),东北菜,餐饮服务;餐饮相关场所;餐饮相关,13062778118;13761095193,,"121.5957,31.256745",台儿庄路553号AB7号房,310115,浦东新区,上海市,diner,上海市,金桥,"121.595989,31.256716",21.00,4.6,0,http://store.is.autonavi.com/showpic/9d8b567c64c6b4c38855ed1f93966bd5
B0KGSZH5SE,关东小磨东北菜(唐镇阳光天地店),东北菜,餐饮服务;中餐厅;东北菜,021-53309217,"肥肠压锅米饭,手工大拉皮,文火慢炖豆腐,老妈扒茄子,橄榄油炒野山菌,一块小磨豆腐,肥肠,鸡肉,东北菜,蘑菇,酱骨头",,高科东路777弄1号2层L222、L223、L224号单元,310115,浦东新区,上海市,diner,上海市,,"121.656413,31.214568",87.00,4.4,0,http://store.is.autonavi.com/showpic/98dafcff25a88e16dffa9b9e7feecdb8
B0G0CNP9PO,冯记东北铁锅炖(凉城购物中心店),东北菜,餐饮服务;中餐厅;中餐厅,13482888251,"铁锅炖,东北菜,锅包肉,东北铁锅炖,拉皮,玉米饼","121.474297,31.294839",车站南路330号凉城购物中心F1层,310109,虹口区,上海市,diner,上海市,凉城,"121.474300,31.294912",119.00,4.7,0,https://aos-comment.amap.com/B0G0CNP9PO/comment/3faa431e4091d10573951358e4ac0ab5_2048_2048_80.jpg
B0J0P791N3,姚稷大铁锅(龙湖上海·奉贤天街店),东北菜,餐饮服务;中餐厅;中餐厅,15618958888,"姚稷招财锅,玉米饼,姚稷大拉皮,姚稷大拌菜,姚稷炖鲜鹅,铁锅炖大骨头,鹅肉,锅包肉,大拉皮,铁锅炖,铁锅炖大鹅,东北铁锅炖,东北菜",,金海公路3800号A-2F-55室,310120,奉贤区,上海市,diner,上海市,,"121.498553,30.912993",,4.6,0,http://store.is.autonavi.com/showpic/abb6f5b2fc7da3e50c4537a75798ac8a
B0KRHARQ1K,胖东北(浦东金桥国际店),东北菜,餐饮服务;中餐厅;东北菜,15306540695,"锅包肉,东北菜,杀猪菜,韭菜盒子","121.579382,31.256971",金桥国际商场二座四楼胖东北,310115,浦东新区,上海市,diner,上海市,金桥,"121.579194,31.256829",,4.7,0,https://aos-comment.amap.com/B0KRHARQ1K/comment/d0fa5e7f4e3fb9595ef41f550734715f_2048_2048_80.jpg
B0J31GJIRM,玺炖·中国铁锅炖(五角场店),东北菜,餐饮服务;餐饮相关场所;餐饮相关,13555497320,"锅包肉,地三鲜,东北菜,铁锅炖大鹅,铁锅炖",,国霞路340号1-2层(免费停车2小时),310110,杨浦区,上海市,diner,上海市,江湾,"121.505780,31.315381",,4.7,0,http://store.is.autonavi.com/showpic/3a806cbdddccf3f9b5f79d69867e946c
B0HRCMLNMX,关东小磨东北菜(九亭金地广场店),东北菜,餐饮服务;中餐厅;东北菜,021-37782522,"东北菜,锅包肉,京酱肉丝",,沪亭北路99弄九亭金地广场(九亭地铁站4号口步行410米),310117,松江区,上海市,diner,上海市,九亭,"121.319404,31.139612",81.00,4.3,0,http://store.is.autonavi.com/showpic/43ebe45c6d02d02f16a0aecfb3115336
B00155G1IX,家常菜(梓树园店),东北菜,餐饮服务;中餐厅;东北菜,13122248828,"锅包肉,酱大骨,家常菜,东北菜","121.431093,31.163446",钦州路138号,310104,徐汇区,上海市,diner,上海市,漕河泾,"121.430894,31.163329",70.00,4.5,0,http://store.is.autonavi.com/showpic/1e580649d093100a600a21cd81ff724b
B0IDHB2F1K,薛记·传奇大锅台(德平路店),东北菜,餐饮服务;中餐厅;中餐厅,15121087439,"水煮花生,五花肉,大锅台,地锅鸡,鸡肉,凉拌牛肉,地锅鹅,鹅肉",,德平路1139号,310115,浦东新区,上海市,diner,上海市,金杨地区,"121.568912,31.241327",105.00,4.3,0,http://store.is.autonavi.com/showpic/b1bc1af7903af2fe0bd8bf2875398472
B0G0S11H0S,金山屯铁锅炖(哈邻里店),东北菜,餐饮服务;中餐厅;中餐厅,021-58055268;19945654115,铁锅炖,"121.590208,31.093112",沈梅东路与周东南路交叉口西80米,310115,浦东新区,上海市,diner,上海市,,"121.590137,31.093320",113.00,4.4,0,https://aos-comment.amap.com/B0G0S11H0S/comment/3e92e6804503fd2adfa6de21c1f736e2_2048_2048_80.jpg
B0H2UAR0CB,靠山屯东北铁锅炖(古美西路420弄小区店),东北菜,餐饮服务;中餐厅;中餐厅,15246332281;19514665308,"玉米饼,大拉皮,铁锅炖,锅包肉,东北菜",,古美西路398号,310112,闵行区,上海市,diner,上海市,梅陇,"121.394947,31.133616",74.00,4.5,0,https://aos-comment.amap.com/B0H2UAR0CB/comment/768f77e8604262372b1368881e17cbbd_2048_2048_80.jpg
B0KU3SJQ73,李老哈·东北菜(万体馆店),东北菜,餐饮服务;餐饮相关场所;餐饮相关,13764552157,"哈尔滨红肠,鸡肉,东北菜","121.445299,31.178420",天钥桥路909号,310104,徐汇区,上海市,diner,上海市,龙华,"121.445336,31.178340",,4.6,0,https://aos-comment.amap.com/B0KU3SJQ73/comment/a65076f0f7a08b9cad99089f6bc44bfc_2048_2048_80.jpg
B0JAJC1YNX,鹤岗人家·东北菜铁锅炖(杨南路店),东北菜,餐饮服务;中餐厅;中餐厅,17501685717,"铁锅炖,麻婆豆腐,锅包肉,农家小炒肉,东北菜,东北菜铁锅炖","121.496379,31.150289",三林镇杨南路447号,310115,浦东新区,上海市,diner,上海市,上南地区,"121.496111,31.150365",,4.5,0,http://store.is.autonavi.com/showpic/9be77d46f1eef7d7f3c5b4b99bb21e7f
B0FFFCVBQP,东北往事(航东路店),东北菜,餐饮服务;中餐厅;东北菜,021-64200275;17302151143,"酸菜鱼,猪肉炖粉条,地三鲜,东北菜,孜然羊肉,拔丝地瓜,酱骨架,熏酱拼盘,锅包肉","121.353167,31.18123",航东路788弄11号,310112,闵行区,上海市,diner,上海市,航华,"121.353094,31.180952",56.00,4.3,0,http://store.is.autonavi.com/showpic/97c035646055c83a4bf088a84f35d31a
B0FFH7RD4W,鹤乡东北菜(崮山路店),东北菜,餐饮服务;中餐厅;东北菜|餐饮服务;中餐厅;特色/地方风味餐厅,021-58332626;15618227267,"拔丝地瓜,猪肉炖粉条,锅包肉,韭菜盒子,干煸牛肉丝,酱大骨头,番茄鸡蛋卤面,东北菜","121.559231,31.240740",崮山路638号(近张杨路),310115,浦东新区,上海市,diner,上海市,洋泾,"121.559097,31.240719",59.00,4.3,0,http://store.is.autonavi.com/showpic/ad4528fa94cb92bde5a8c61addb7258a
B0HK05F9H0,满益醉东北铁锅炖(杨浦店),东北菜,餐饮服务;中餐厅;中餐厅,18201868777,"排骨,东北铁锅炖,麻酱拉皮,鹅肉,铁锅炖","121.521808,31.289589",国权东路180号,310110,杨浦区,上海市,diner,上海市,五角场,"121.521744,31.289884",,4.5,0,https://aos-comment.amap.com/B0HK05F9H0/comment/bf7d16f2286dbe19add96a6f5898c8bf_2048_2048_80.jpg
B00156XW1N,东北小厨(丽景新苑店),东北菜,餐饮服务;中餐厅;东北菜,021-59199577;13370089010,"地三鲜,溜肉段,锅包肉,小鸡炖蘑菇",,丰庄路268弄1-106号丽景新苑,310114,嘉定区,上海市,diner,上海市,丰庄,"121.362621,31.245150",87.00,4.6,0,http://store.is.autonavi.com/showpic/86a1165fe5675f42662d5b1607a34920
B0K047QG48,小源东北烤吧(锦州味),东北菜,餐饮服务;餐饮相关场所;餐饮相关,18840701855,,"121.460407,31.261446",共和新路1158号(中山北路地铁站1号口步行440米),310106,静安区,上海市,diner,上海市,和田,"121.460298,31.261483",,4.6,0,http://store.is.autonavi.com/showpic/4974920f2659bbe89168c448563d897d
B0JU57C3X2,火旺答东北融合菜(满天星生活广场店),东北菜,餐饮服务;中餐厅;东北菜,18916318163,"拔丝地瓜,融合菜,小鸡炖蘑菇,锅包肉,东北菜,猪肉",,莲花南路3999号4号楼2楼C211室,310112,闵行区,上海市,diner,上海市,吴泾,"121.444968,31.038122",,4.5,0,https://aos-comment.amap.com/B0JU57C3X2/comment/1bba8d7e3132b869e7d2e3e801a01314_2048_2048_80.jpg
B0H377D1L2,老朴家铁锅炖(打浦桥店),东北菜,餐饮服务;餐饮相关场所;餐饮相关,13122135678,"铁锅炖,排骨,锅包肉","121.472648,31.206649",斜徐路587号(打浦桥地铁站2号口步行410米),310101,黄浦区,上海市,diner,上海市,五里桥,"121.472637,31.206536",124.00,4.3,0,https://aos-comment.amap.com/B0H377D1L2/comment/24666fbe860b23fffca0b2b05b7147c1_2048_2048_80.jpg
B0JK1AI1HO,玺炖·中国铁锅炖(静安大融城店),东北菜,餐饮服务;餐饮相关场所;餐饮相关,17813715153,"铁锅炖大鹅,铁锅炖,凉拌鱼皮",,静安大融城2号楼一楼外街L118室,310106,静安区,上海市,diner,上海市,彭浦镇,"121.428762,31.280393",,4.8,0,http://store.is.autonavi.com/showpic/4840d3eb56a2c7db9af15c294a9e403e
B0FFFX88G9,东北虎烤品(愚园路店),东北菜,餐饮服务;中餐厅;特色/地方风味餐厅,021-62255883;13916581134,"酸梅汁,砂锅黑鱼,蒜烤茄子,口水鸡,烤甜玉米,烤茄子,鸡中翅,烤牛筋,无锡纸金针菇,锡纸杏鲍菇,招牌砂锅鱼,烤鱼,锡纸包娃娃菜,雪花肥牛,羊肉串,牛蹄筋","121.437989,31.221458",愚园路582号,310106,静安区,上海市,diner,上海市,,"121.437855,31.221577",65.00,4.5,0,http://store.is.autonavi.com/showpic/4cd4e8940e3de7c4f277ce59f34f6b8a
B0KG9Z2S6U,姚稷大铁锅(龙阳广场店),东北菜,餐饮服务;中餐厅;东北菜,18616777888,锅包肉,,龙阳路2000号302室-11(龙阳路地铁站6号出口旁),310115,浦东新区,上海市,diner,上海市,,"121.558775,31.203168",,4.3,0,http://store.is.autonavi.com/showpic/abb6f5b2fc7da3e50c4537a75798ac8a
B0FFG4CQNA,东北源味饺子王,东北菜,餐饮服务;中餐厅;中餐厅,021-63245777;18930598888,"鲍鱼,红烧芋头,拔丝,三鲜饺子,毛血旺,东北菜,锅包肉",,上海市宝山区一二八纪念路768号,310113,宝山区,上海市,diner,上海市,共康,"121.450774,31.325705",80.00,4.3,0,http://store.is.autonavi.com/showpic/c51b5b226762a9db5325db0074041ce5
B0JRPKIB50,颜先生东北铁锅炖,东北菜,餐饮服务;中餐厅;东北菜,13003188009;13023159888,"东北铁锅炖,东北菜,铁锅炖,玉米饼","121.900247,30.879773",沪城环路共享区699弄182号,310115,浦东新区,上海市,diner,上海市,中国(上海)自由贸易试验区临港新片区,"121.900135,30.879718",,4.6,0,http://store.is.autonavi.com/showpic/5b8b91f91a67276123a2d708310e231b
B0JKZHRG7N,林雪村铁锅炖,东北菜,餐饮服务;中餐厅;东北菜,13370017797;19921187778,"小酥肉,铁锅炖大鹅,锅包肉,铁锅炖","121.567170,31.251608",博山东路358号105室(云山路地铁站8号口步行500米),310115,浦东新区,上海市,diner,上海市,金桥,"121.567262,31.251879",,4.6,0,http://store.is.autonavi.com/showpic/37948dc7acf2738979fd685865ae6f92
B00152EE23,东北一小院(东宇商务楼店),东北菜,餐饮服务;中餐厅;东北菜,021-61113516;13661441339,"杀猪菜,鸡肉,酱脊骨,东北菜,韭菜盒子,锅包肉,拔丝地瓜,小鸡炖蘑菇","121.43547,31.174559",田东路400号东宇商务楼F1层,310104,徐汇区,上海市,diner,上海市,龙华,"121.435843,31.174519",58.00,4.6,0,http://store.is.autonavi.com/showpic/01bd9e7fd2d19eccaf4df35c6f7c3e26
B0FFI11Q07,梓泽品味东北(尚泰路店),东北菜,餐饮服务;中餐厅;中餐厅,021-59843779;13801630488,"金牌滋味肉,酱大骨,地三鲜,东北大拉皮,东北烧鸡,猪肉炖粉条,小鸡炖蘑菇,尖椒豆腐干,哈尔滨红肠,手抓羊排,东北小鸡炖蘑菇,锅包肉,溜肉段,金牌铁板鲈鱼,麻婆豆腐,桂花糖藕,铁锅炖大鹅,东北菜","121.233817,31.18131",尚泰路470号,310118,青浦区,上海市,diner,上海市,上海虹桥商务区,"121.233734,31.181385",100.00,4.5,0,http://store.is.autonavi.com/showpic/5e4a6d73c957d5cba5b88404d883e00e
